,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
14,0,14,L0H14,0.049625576,0.005367826,0.0003881141,0.00061464706,0.00030943184,0.8682775,0.93832326,0.07910886,0.0068089524,0.0005002448,0.0052820514
15,0,15,L0H15,0.005809774,0.02488463,6.744838e-05,0.054225057,0.0023307921,0.06563941,0.53188103,0.008485561,0.03525023,0.0001346077,0.1291508
16,0,16,L0H16,0.006681418,0.026947707,0.00018908821,0.07478323,0.0023689107,0.16199923,0.7694264,0.008421927,0.03405099,0.00026158162,0.12661108
17,0,17,L0H17,0.0071746027,0.024377473,4.0839805e-05,0.08909915,0.0013721403,0.21886812,0.7580013,0.0096150115,0.038213566,9.11394e-05,0.23351026
18,0,18,L0H18,0.0040007895,0.02191116,2.3774424e-05,0.06266448,0.002562258,-0.15294348,0.29528746,0.0059295385,0.031306464,4.996184e-05,0.12626019
19,0,19,L0H19,0.007518469,0.026944373,0.0004470356,0.1552382,0.0027488437,-0.17141664,0.2637497,0.009007428,0.033119153,0.00064326,0.27848503
20,1,0,L1H0,0.0075335414,0.017875474,4.738294e-05,0.039652105,0.0024908935,-0.24927479,-0.9104292,0.010250812,0.02560754,9.217349e-05,0.08458627
21,1,1,L1H1,0.049383536,0.03249084,0.00086215767,0.067568205,0.0027884853,-0.5351183,-0.16393605,0.06001043,0.039633982,0.0015417282,0.09985228
22,1,2,L1H2,0.013174205,0.02530768,0.00032595693,0.07167094,0.0012763423,0.96283764,0.9523223,0.019441124,0.030529432,0.0004883494,0.11707561
23,1,3,L1H3,0.023651144,0.03804604,0.00018270602,0.10660454,0.00031725276,0.51898444,-0.7366706,0.030853689,0.05831704,0.00031985267,0.27510622
24,1,4,L1H4,0.011457741,0.02777613,0.00015567559,0.09246322,0.0014541047,0.3616141,-0.63557285,0.015192894,0.033670288,0.00031083435,0.19851932
25,1,5,L1H5,0.015715236,0.01918285,0.0003011815,0.037939068,0.0028977809,0.13264714,-0.6933185,0.018799301,0.022070207,0.0005041707,0.05664743
26,1,6,L1H6,0.023082754,0.03457477,0.0010277618,0.09100357,0.0015007992,0.9640049,0.98706615,0.031290494,0.049357288,0.0012714812,0.11636931
27,1,7,L1H7,0.02657723,0.037373535,0.0013648826,0.08279729,0.0018111254,-0.18464519,-0.2615691,0.032503165,0.05421259,0.0023204912,0.11490455
28,1,8,L1H8,0.012626324,0.023796499,0.0,0.06447258,0.0024060223,-0.65087336,-0.9534874,0.019072354,0.028842803,4.9214323e-06,0.11532223
29,1,9,L1H9,0.017432678,0.019539356,0.00019593975,0.07292914,0.00088988245,0.93725735,-0.1377376,0.023810046,0.023372045,0.00032540978,0.10274769
30,1,10,L1H10,0.016870337,0.020333748,0.0003664637,0.049390405,0.0026300207,0.9485748,0.92336553,0.025228344,0.030429054,0.0006521656,0.11299216
31,1,11,L1H11,0.014471259,0.0259205,0.00017551563,0.03282354,0.003705576,-0.39523786,-0.8227613,0.017369559,0.040904224,0.0003873948,0.062682666
32,1,12,L1H12,0.004232128,0.015785215,0.0,0.036539666,0.0007001349,-0.7695296,-0.99569434,0.011332178,0.020703832,0.0,0.048783116
33,1,13,L1H13,0.008768129,0.015698254,7.5556186e-06,0.026075533,0.002901381,0.007197258,-0.7231478,0.011708114,0.019639513,1.31160805e-05,0.048154075
34,1,14,L1H14,0.017572869,0.036351055,0.0002480895,0.046952765,0.003149886,-0.56603444,-0.4843736,0.02100689,0.049303565,0.00040266576,0.084079705
35,1,15,L1H15,0.0055629346,0.022355292,8.909876e-05,0.045317397,0.002384102,0.04180054,-0.8937794,0.008049934,0.025782295,0.00013886024,0.06880932
36,1,16,L1H16,0.0059149237,0.017926196,5.8994383e-06,0.046874553,0.0028421106,0.3376297,-0.52404577,0.009007453,0.024401061,4.259827e-05,0.08545983
37,1,17,L1H17,0.0077420194,0.020476893,1.7701157e-05,0.062722415,0.0026686725,0.51968324,-0.45468643,0.01067123,0.027913267,5.7207377e-05,0.1248761
38,1,18,L1H18,0.010532721,0.026282646,0.0001260634,0.045155566,0.0023749217,0.3399212,-0.30387318,0.015710097,0.032960497,0.00018140441,0.08129243
39,1,19,L1H19,0.017777799,0.035624415,0.00038228265,0.056407202,0.0027809478,0.36267266,-0.16077444,0.022292852,0.052441467,0.0007631225,0.11547579
40,2,0,L2H0,0.019228285,0.027483331,4.022317e-05,0.030022083,0.00038592672,0.8431218,-0.5098456,0.027139477,0.050349303,0.00014353936,0.10539638
41,2,1,L2H1,0.030774742,0.0379092,0.00073063996,0.06856375,0.0028093976,0.96230626,0.9817134,0.044173114,0.06284085,0.001230395,0.12555525
42,2,2,L2H2,0.0056658993,0.035098724,0.0,0.12294047,0.002172937,-0.35162124,-0.9399237,0.009698518,0.04453487,0.0,0.19393219
43,2,3,L2H3,0.024107333,0.026865862,4.4988148e-05,0.016992722,0.00037160757,0.702108,-0.682473,0.031429794,0.05816454,7.7685094e-05,0.06472518
44,2,4,L2H4,0.023975274,0.02387462,7.208897e-05,0.040718436,0.00024102954,0.8976846,-0.4039724,0.032722533,0.033452347,0.00018620075,0.085302085
45,2,5,L2H5,0.02395746,0.036324453,0.0009383123,0.050507855,0.0002983702,-0.13587506,-0.8169373,0.029113105,0.063322745,0.001623488,0.10211719
46,2,6,L2H6,0.00917084,0.022645188,3.7126687e-05,0.038669437,0.0024023387,-0.22340211,-0.9215496,0.013117195,0.031134235,0.00015357022,0.10422977
47,2,7,L2H7,0.012104376,0.037112694,0.0,0.03714619,0.002148755,-0.120181695,-0.69396996,0.018636713,0.06282213,7.827006e-06,0.062364537
48,2,8,L2H8,0.0031718067,0.018833632,0.0,0.029769145,0.00070713594,-0.82305074,-0.99643695,0.018050775,0.02381553,0.0,0.03735479
49,2,9,L2H9,0.0067160875,0.03793445,8.9432564e-05,0.055036474,0.0030282913,-0.41858822,-0.79811424,0.009695352,0.052331075,0.0001847246,0.10186971
