,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
225,14,1,L14H1,0.05867826,0.006243364,5.0848786e-05,0.0046068486,0.004778321,0.67389166,0.9599226,0.0903756,0.015190089,0.0001661443,0.01572216
226,14,2,L14H2,0.026522335,0.035064723,0.0076640765,0.6467949,0.17440791,0.6321097,-0.8020523,0.03263804,0.019596757,0.009060013,0.97832876
227,14,3,L14H3,0.05837752,0.005830482,0.00010782396,0.0076999445,0.0033382862,0.69801766,0.97389555,0.09576366,0.012279527,0.00030672242,0.021401174
228,14,4,L14H4,0.065129705,0.0024730503,3.5076453e-06,0.0005351008,0.004724735,0.45840052,0.9877543,0.117060766,0.0049484367,3.3420903e-05,0.0043657506
229,14,5,L14H5,0.03458757,0.01961458,0.0025509882,0.17416926,0.009600593,0.70571685,-0.62435704,0.051252544,0.025469426,0.003385424,0.25507063
230,14,6,L14H6,-0.0004984388,0.03223554,0.0,0.12777355,0.0032868744,-0.95471483,-0.96248186,0.0110176755,0.0419121,3.6368932e-05,0.16557565
231,14,7,L14H7,0.04104971,0.040838532,0.00032696666,0.08902358,0.012970347,0.77700675,0.19758779,0.07163428,0.05493463,0.00067967514,0.14157161
232,14,8,L14H8,0.047778822,0.009141858,0.00012396951,0.017495908,0.004575611,0.97212076,0.9933754,0.08154805,0.013973275,0.00027650443,0.034427736
233,14,9,L14H9,0.032797597,0.013573591,0.00085643417,0.11288853,0.38927326,0.98876625,0.9750686,0.0494222,0.012494503,0.0010945466,0.122643076
234,14,10,L14H10,0.09701793,0.019584745,0.00133558,0.062493663,0.009521912,0.9630242,0.80488735,0.15477964,0.023754425,0.0019689323,0.07889432
235,14,11,L14H11,0.03132307,0.042830203,0.0014559241,0.22844131,0.19562423,0.9235483,-0.11981489,0.042550478,0.036278807,0.0015246393,0.23341875
236,14,12,L14H12,0.08537977,0.004805645,2.2209868e-05,0.004437309,0.004449154,0.020546323,0.947566,0.15111533,0.012756954,0.00012976403,0.01932488
237,14,13,L14H13,0.08142629,0.02962307,0.0004869946,0.047145486,0.012967759,0.9510652,0.9881928,0.12688492,0.039422672,0.0010580628,0.08116883
238,14,14,L14H14,0.023978801,0.015774105,0.0010013534,0.075882055,0.0052019865,0.95993906,-0.8961344,0.034401868,0.018093286,0.0011178894,0.08930061
239,14,15,L14H15,0.044751756,0.026714385,0.0010193267,0.094453186,0.0063618287,0.68996096,0.38511124,0.059592992,0.031136636,0.001289474,0.14327703
240,15,0,L15H0,0.037574578,0.017072504,0.00027640117,0.046466902,0.008032241,0.8395731,0.40244934,0.0721032,0.022207793,0.0005258601,0.076828934
241,15,1,L15H1,0.015274015,0.03135572,0.0,0.12475802,0.00859731,-0.99191904,-0.97816044,0.030912353,0.038325015,0.0,0.17770807
242,15,2,L15H2,0.069463655,0.013855434,0.0010905085,0.041413244,0.0073908907,0.3408753,0.8906241,0.1001053,0.021717176,0.0019076199,0.061895438
243,15,3,L15H3,0.08506563,0.01620496,0.00066670624,0.028859582,0.008192119,0.972348,0.94662267,0.15070531,0.018099641,0.0011090996,0.05685304
244,15,4,L15H4,0.05734465,0.025499359,0.00020566091,0.07816394,0.05046962,-0.602941,-0.111070454,0.08603796,0.032810334,0.0006473354,0.118382566
245,15,5,L15H5,0.08810684,0.033251576,0.0009107634,0.07705318,0.006204703,0.9473705,0.6629137,0.1444546,0.04671516,0.0015490954,0.1286041
246,15,6,L15H6,0.076779395,0.029479781,0.0027080388,0.08179458,0.0031765301,0.54850405,0.06807564,0.09857556,0.043020774,0.0042042783,0.122659825
247,15,7,L15H7,0.042539198,0.028871076,0.0015394879,0.22657172,0.57371926,0.98863083,0.9701342,0.07443337,0.019105641,0.0018587648,0.24307814
248,15,8,L15H8,0.05774489,0.02429613,4.7337608e-06,0.048938006,0.004896729,-0.98818624,0.6964957,0.07799811,0.03814959,0.00011043064,0.088333026
249,15,9,L15H9,0.07166592,0.02002912,0.0010406366,0.0719199,0.0049641533,0.9093669,0.8164329,0.11762236,0.027246956,0.0015371814,0.105400816
250,15,10,L15H10,0.12694888,0.0025594307,2.873363e-05,0.0016405847,0.0042588054,0.35623446,0.99257946,0.22963843,0.006420019,0.00017231528,0.0066685462
251,15,11,L15H11,0.035437588,0.021281091,0.0002412629,0.09436534,0.009009115,-0.98502946,-0.9929269,0.047959648,0.025708314,0.00077372044,0.14624204
252,15,12,L15H12,0.093865536,0.04329196,0.01854032,0.32876915,0.13820261,0.9911219,-0.52259886,0.09985858,0.029928487,0.015189703,0.28716063
253,15,13,L15H13,0.1376587,0.014574538,0.00056175684,0.016634269,0.0018307745,0.83363956,0.9709338,0.19037566,0.02914923,0.0011735964,0.035848264
254,15,14,L15H14,0.04210751,0.062290117,0.0036837708,0.3480948,0.08189721,0.99787694,-0.70923096,0.05920727,0.058687814,0.0043764296,0.40510073
255,15,15,L15H15,0.10246456,0.0023480693,6.451831e-05,0.002164071,0.004533085,0.8467448,0.99426085,0.16862372,0.0055578835,0.00016622402,0.005504473
256,16,0,L16H0,0.034436695,0.024378918,1.5751907e-07,0.051192824,0.0045771482,-0.6652054,-0.18757503,0.061109528,0.05064238,0.00016820592,0.22507663
257,16,1,L16H1,0.01541268,0.006163639,0.0,0.026324801,0.0065865964,-0.6951419,-0.924131,0.027746348,0.008604018,2.2455455e-05,0.045416526
258,16,2,L16H2,0.032318044,0.0062752133,0.0004808768,0.042751983,0.017463252,0.9861627,0.9558983,0.07504736,0.0063729854,0.00049380085,0.05900315
259,16,3,L16H3,0.03643454,0.011401166,0.00039818845,0.02404894,0.006653393,-0.5362107,-0.7554757,0.05316063,0.022623193,0.0013267417,0.050744947
260,16,4,L16H4,0.08828838,0.0051211226,0.00017943638,0.008122216,0.004590937,0.6395921,0.99218667,0.13929394,0.011689229,0.00052998925,0.022280477
261,16,5,L16H5,0.11003773,0.0036925408,4.0266146e-05,0.002699998,0.004824627,0.4788892,0.99561626,0.16250327,0.009496765,0.00013171989,0.007906366
