,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
77,6,5,L6H5,0.036424298,0.015203752,0.0,0.11475105,0.002938978,-0.77746624,-0.94288385,0.055024244,0.022822754,0.0,0.21143565
78,6,6,L6H6,0.035448138,0.030937184,0.0,0.15928872,0.010140394,-0.9692574,-0.99480796,0.05326488,0.029631486,0.0,0.2315245
79,6,7,L6H7,0.09328337,0.013694441,0.00030256342,0.023530291,0.0020752375,0.90694726,0.78529876,0.13629526,0.023209207,0.0010102729,0.061627887
80,6,8,L6H8,0.08905225,0.0019944292,3.0177333e-05,0.0006798747,0.0020259132,0.60048884,0.9657302,0.119483456,0.005249318,0.000110387846,0.0041097994
81,6,9,L6H9,0.13697821,0.02227755,0.014938009,0.24518926,0.91947865,0.99683493,0.7073016,0.124227,0.0063871983,0.00438951,0.083395
82,6,10,L6H10,0.07533575,0.020521054,0.010379084,0.24750063,0.008455711,0.88414377,0.36872292,0.09439188,0.021871934,0.012881502,0.42630342
83,6,11,L6H11,0.08612115,0.005761846,4.2642838e-05,0.0031711946,0.0020613284,0.6586861,0.81280106,0.12533271,0.01529604,0.00019583976,0.019192347
84,7,0,L7H0,0.13682152,0.00085395394,3.4129516e-06,9.155709e-05,0.0022331763,0.85402113,0.9659483,0.2030834,0.0029142378,2.764088e-05,0.0007896554
85,7,1,L7H1,0.13230576,0.024650505,0.003859982,0.13016145,0.16200483,0.9854265,0.97301215,0.18456468,0.026581403,0.005213675,0.16766682
86,7,2,L7H2,0.043569133,0.007173585,0.0068388116,,0.83951867,0.9962875,0.31900603,0.0429924,0.0028395886,0.002874605,
87,7,3,L7H3,0.064482756,0.012380404,0.0,0.06419117,0.004324244,-0.930397,-0.30290514,0.08741954,0.019522551,0.0,0.15006326
88,7,4,L7H4,0.18031695,0.003644748,0.00082004635,0.017182628,0.004618278,0.32781148,0.9790953,0.32037395,0.008756264,0.002360879,0.047703702
89,7,5,L7H5,0.124924265,0.02054322,0.0014603857,0.051302917,0.004473911,0.9301377,0.9357924,0.18232185,0.031598456,0.0029295334,0.098102376
90,7,6,L7H6,0.08572397,0.029263118,0.0003644034,0.07598999,0.01767754,-0.31211472,-0.5550317,0.105523884,0.027496422,0.0010327608,0.102385744
91,7,7,L7H7,0.060874827,0.010386271,0.002634829,0.07300621,0.07105269,0.8522398,-0.00546628,0.093766,0.013492381,0.0037462744,0.121253654
92,7,8,L7H8,0.09134355,0.0028125502,7.4957046e-05,0.0019428914,0.0041190702,0.96783334,0.9867777,0.15379927,0.008232434,0.00027454813,0.012040411
93,7,9,L7H9,0.07325321,0.011363091,1.6413882e-05,0.014002304,0.004698914,-0.61077017,0.8249568,0.11039975,0.02506502,0.00026373655,0.048225313
94,7,10,L7H10,0.07010773,0.020586746,0.008743688,0.31701896,0.9024928,0.9957847,0.56642985,0.067508146,0.009660375,0.0043076174,0.1990052
95,7,11,L7H11,0.15749674,0.052722447,0.04674187,0.5783837,0.010612035,0.9658001,0.1000527,0.17266762,0.032726064,0.031281292,0.4442454
96,8,0,L8H0,0.04234351,0.029978508,0.001255957,0.109593034,0.004731792,-0.43415937,-0.94644874,0.06072682,0.042863805,0.0067422437,0.18176112
97,8,1,L8H1,0.09332646,0.024908444,0.026531449,0.5499111,0.30736396,0.9935161,-0.25472006,0.10394547,0.01606676,0.019077156,0.47979397
98,8,2,L8H2,0.14699993,0.041832294,0.008299029,0.2298095,0.0025641944,0.9170489,0.6522328,0.20554307,0.056308784,0.016039193,0.3638662
99,8,3,L8H3,0.10824497,0.02719999,0.00082569907,0.077567145,0.014639149,0.21789472,0.14152521,0.16518822,0.037383262,0.00228447,0.125262
